1788907500000,78457.2,78520.9,78454,78518.7,53.995
1788907800000,78518.7,78543.9,78495.5,78499.7,22.657
1788908100000,78499.7,78553.8,78482,78524.4,49.316
1788908400000,78524.4,78557.9,78464.1,78494,155.689
1788908700000,78494,78502.7,78483.2,78483.2,21.537
1788909000000,78483.2,78494.2,78428,78464.6,109.972
1788909300000,78464.6,78475.3,78429,78441.9,63.521
1788909600000,78441.9,78450,78415.9,78422.1,39.894
1788909900000,78422.1,78456.2,78400,78432.1,28.938
1788910200000,78432.1,78438,78417.7,78428,26.602
1788910500000,78428,78442.2,78413.7,78426.2,18.335
1788910800000,78426.2,78426.2,78410.7,78416.7,26.114
1788911100000,78416.7,78426.1,78400,78400,24.017
1788911400000,78400,78426.1,78386,78386,48.992
1788911700000,78386,78432.8,78360.1,78425.6,115.268
1788912000000,78425.6,78536.3,78421.2,78534.3,77.781
1788912300000,78534.3,78593.4,78530.4,78590,66.718
1788912600000,78590,78702.6,78588.1,78684.6,105.803
1788912900000,78684.6,78684.6,78597.2,78664.9,73.193
1788913200000,78664.9,78723.4,78610.2,78635.9,61.171
1788913500000,78635.9,78636,78565,78599.1,58.217
1788913800000,78599.1,78604.8,78543.3,78593.7,48.849
1788914100000,78593.7,78628.3,78529.2,78627.8,31.009
1788914400000,78627.8,78666.3,78583.2,78666.3,34.014
1788914700000,78666.3,78743.5,78666.2,78738.7,88.012
1788915000000,78738.7,78755.7,78691.6,78750.1,119.918
1788915300000,78750.1,78768.3,78719.8,78744.9,96.123
